rodada_num,time,pontos,vitorias,modelo,posicao,data_atualizacao,pontos_time,aproveitamento,aproveitamento_recente,media_gols_marcados,media_gols_sofridos,jogos
34,Mirassol,60.0,16,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
34,Botafogo,55.0,15,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
34,Fluminense,54.0,16,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
34,Bahia,53.0,15,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
34,Corinthians,45.0,12,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
34,São Paulo,45.0,12,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
34,Atlético-MG,44.0,11,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
34,Grêmio,43.0,11,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
34,Bragantino,42.0,12,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
34,Vasco,42.0,12,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
34,Ceará,42.0,11,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
34,Internacional,40.0,10,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
34,Vitória,38.0,9,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
34,Santos,37.0,9,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
34,Fortaleza,34.0,8,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
34,Juventude,33.0,9,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
34,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
35,Flamengo,74.0,22,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
35,Palmeiras,72.0,22,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
35,Cruzeiro,68.0,19,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
35,Mirassol,63.0,17,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
35,Botafogo,58.0,16,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
35,Bahia,56.0,16,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
35,Fluminense,55.0,16,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
35,São Paulo,48.0,13,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
35,Corinthians,45.0,12,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
35,Atlético-MG,44.0,11,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
35,Grêmio,43.0,11,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
35,Bragantino,42.0,12,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
35,Vasco,42.0,12,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
35,Ceará,42.0,11,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
35,Internacional,41.0,10,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
35,Vitória,41.0,10,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
35,Santos,38.0,9,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
35,Fortaleza,37.0,9,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
35,Juventude,33.0,9,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
35,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
36,Flamengo,74.0,22,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
36,Palmeiras,72.0,22,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
36,Cruzeiro,68.0,19,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
36,Mirassol,63.0,17,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
36,Fluminense,58.0,17,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
36,Botafogo,58.0,16,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
36,Bahia,56.0,16,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
36,Corinthians,48.0,13,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
36,São Paulo,48.0,13,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
36,Atlético-MG,47.0,12,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
36,Grêmio,46.0,12,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
36,Vasco,45.0,13,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
36,Ceará,45.0,12,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
36,Vitória,44.0,11,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
36,Bragantino,42.0,12,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
36,Internacional,41.0,10,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
36,Santos,41.0,10,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
36,Fortaleza,40.0,10,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
36,Juventude,36.0,10,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
36,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
37,Flamengo,77.0,23,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
37,Palmeiras,73.0,22,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
37,Cruzeiro,71.0,20,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
37,Mirassol,63.0,17,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
37,Bahia,59.0,17,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
37,Fluminense,58.0,17,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
37,Botafogo,58.0,16,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
37,São Paulo,51.0,14,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
37,Grêmio,49.0,13,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
37,Vasco,48.0,14,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
37,Corinthians,48.0,13,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
37,Atlético-MG,47.0,12,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
37,Bragantino,45.0,13,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
37,Ceará,45.0,12,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
37,Vitória,45.0,11,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
37,Fortaleza,43.0,11,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
37,Internacional,41.0,10,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
37,Santos,41.0,10,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
37,Juventude,39.0,11,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
37,Sport,17.0,2,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
38,Flamengo,77.0,23,LogisticRegression_LOSO,1,2025-11-25 18:30:27.237932,74.0,0.7047619047619048,0.6666666666666666,2.085714285714286,0.6571428571428571,35
38,Cruzeiro,74.0,21,LogisticRegression_LOSO,2,2025-11-25 18:30:27.237932,68.0,0.6476190476190476,0.7333333333333333,1.4857142857142858,0.7142857142857143,35
38,Palmeiras,73.0,22,LogisticRegression_LOSO,3,2025-11-25 18:30:27.237932,70.0,0.6666666666666666,0.5333333333333333,1.6571428571428573,0.8285714285714286,35
38,Mirassol,66.0,18,LogisticRegression_LOSO,4,2025-11-25 18:30:27.237932,63.0,0.6,0.5333333333333333,1.6571428571428573,0.9714285714285714,35
38,Fluminense,61.0,18,LogisticRegression_LOSO,5,2025-11-25 18:30:27.237932,55.0,0.5238095238095238,0.5333333333333333,1.1428571428571428,1.0857142857142856,35
38,Botafogo,61.0,17,LogisticRegression_LOSO,6,2025-11-25 18:30:27.237932,58.0,0.5523809523809524,0.7333333333333333,1.4285714285714286,0.9142857142857143,35
38,Bahia,59.0,17,LogisticRegression_LOSO,7,2025-11-25 18:30:27.237932,56.0,0.5333333333333333,0.4666666666666667,1.3428571428571427,1.2285714285714286,35
38,Corinthians,51.0,14,LogisticRegression_LOSO,8,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.4,1.0857142857142856,1.2,35
38,São Paulo,51.0,14,LogisticRegression_LOSO,9,2025-11-25 18:30:27.237932,48.0,0.45714285714285713,0.4666666666666667,1.1428571428571428,1.1428571428571428,35
38,Atlético-MG,50.0,13,LogisticRegression_LOSO,10,2025-11-25 18:30:27.237932,44.0,0.43137254901960786,0.6666666666666666,1.088235294117647,1.1470588235294117,34
38,Grêmio,49.0,13,LogisticRegression_LOSO,11,2025-11-25 18:30:27.237932,43.0,0.4095238095238095,0.26666666666666666,1.1142857142857143,1.3142857142857143,35
38,Vasco,48.0,14,LogisticRegression_LOSO,12,2025-11-25 18:30:27.237932,42.0,0.4,0.0,1.4285714285714286,1.4857142857142858,35
38,Ceará,48.0,13,LogisticRegression_LOSO,13,2025-11-25 18:30:27.237932,42.0,0.4,0.4666666666666667,0.9142857142857143,1.0,35
38,Vitória,48.0,12,LogisticRegression_LOSO,14,2025-11-25 18:30:27.237932,39.0,0.37142857142857144,0.5333333333333333,0.9142857142857143,1.3714285714285714,35
38,Bragantino,45.0,13,LogisticRegression_LOSO,15,2025-11-25 18:30:27.237932,45.0,0.42857142857142855,0.6,1.1428571428571428,1.5142857142857142,35
38,Internacional,44.0,11,LogisticRegression_LOSO,16,2025-11-25 18:30:27.237932,41.0,0.3904761904761905,0.4,1.1428571428571428,1.3714285714285714,35
38,Fortaleza,43.0,11,LogisticRegression_LOSO,17,2025-11-25 18:30:27.237932,34.0,0.3333333333333333,0.6,1.088235294117647,1.5588235294117647,34
38,Santos,41.0,10,LogisticRegression_LOSO,18,2025-11-25 18:30:27.237932,38.0,0.3619047619047619,0.2,1.0285714285714285,1.4285714285714286,35
38,Juventude,39.0,11,LogisticRegression_LOSO,19,2025-11-25 18:30:27.237932,33.0,0.3142857142857143,0.4666666666666667,0.9428571428571428,1.8285714285714285,35
38,Sport,20.0,3,LogisticRegression_LOSO,20,2025-11-25 18:30:27.237932,17.0,0.1619047619047619,0.0,0.8,1.8857142857142857,35
