rodada,partida_id,placar,placar_mandante,placar_visitante,status,data_realizacao,edicao.edicao_id,edicao.temporada,edicao.nome_popular,campeonato.campeonato_id,campeonato.nome,campeonato.slug,time_mandante.time_id,time_mandante.nome_popular,time_mandante.sigla,time_mandante.escudo,time_visitante.time_id,time_visitante.nome_popular,time_visitante.sigla,time_visitante.escudo,estadio.estadio_id,estadio.nome_popular,rodada_num,time_mandante.valor,time_visitante.valor
38a-rodada,62868174,1x2,1,2,finalizado,44878,,2022,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Avaí,,,,Estádio Jornalista Mário Filho,38,63750000,4650000
38a-rodada,63469101,1x1,1,1,finalizado,44878,,2022,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Atlético-GO,,,,Estádio Raimundo Sampaio,38,8750000,8700000
38a-rodada,89888562,0x1,0,1,finalizado,44878,,2022,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Atlético-MG,,,,Neo Química Arena ,38,50800000,40700000
38a-rodada,93144142,0x1,0,1,finalizado,44878,,2022,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Fluminense,,,,Estádio Nabi Abi Chedid,38,38600000,32700000
1a-rodada,97276511,2x0,2,0,finalizado,45031,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Goiás,,,,Ligga Arena,1,26800000,8950000
1a-rodada,69706695,2x1,2,1,finalizado,45031,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Cuiabá,,,,Allianz Parque,1,84200000,5930000
1a-rodada,13640102,2x1,2,1,finalizado,45031,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,São Paulo,,,,Estádio Olímpico Nilton Santos,1,20800000,28400000
1a-rodada,14528778,2x1,2,1,finalizado,45031,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Bahia,,,,Estádio Nabi Abi Chedid,1,22100000,19450000
1a-rodada,23242584,1x1,1,1,finalizado,45031,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Internacional,,,,Estádio Governador Plácido Castelo,1,12800000,32800000
1a-rodada,50760087,0x3,0,3,finalizado,45031,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Fluminense,,,,Estádio Raimundo Sampaio,1,8800000,35250000
1a-rodada,683557,1x0,1,0,finalizado,45032,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Santos,,,,Estádio Alfredo Jaconi ,1,24700000,38800000
1a-rodada,74770468,3x0,3,0,finalizado,45032,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Coritiba,,,,Estádio Jornalista Mário Filho,1,79650000,18000000
1a-rodada,51687382,2x1,2,1,finalizado,45032,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Cruzeiro,,,,Neo Química Arena ,1,51200000,20900000
1a-rodada,644333,1x2,1,2,finalizado,45032,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Vasco,,,,Estádio Governador Magalhães Pinto,1,46500000,49700000
2a-rodada,24426462,2x0,2,0,finalizado,45038,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Athletico-PR,,,,Estádio Jornalista Mário Filho,2,36950000,27300000
2a-rodada,54437577,3x0,3,0,finalizado,45038,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,América-MG,,,,Estádio Cícero Pompeu de Toledo,2,33000000,9000000
2a-rodada,78502902,1x1,1,1,finalizado,45038,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Bragantino,,,,Arena Pantanal,2,5880000,24700000
2a-rodada,31252432,1x0,1,0,finalizado,45039,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Grêmio,,,,Estádio Raimundo Sampaio,2,17400000,25100000
2a-rodada,83415239,0x0,0,0,finalizado,45039,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Atlético-MG,,,,Estádio Urbano Caldeira,2,51100000,44300000
2a-rodada,39372046,2x1,2,1,finalizado,45039,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Flamengo,,,,Estádio Beira-Rio,2,33550000,86850000
2a-rodada,28817699,2x2,2,2,finalizado,45039,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Palmeiras,,,,Estádio Jornalista Mário Filho,2,49700000,67200000
2a-rodada,1674125,0x3,0,3,finalizado,45039,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Fortaleza,,,,Estádio Major Antônio Couto Pereira,2,16650000,13150000
2a-rodada,88454137,3x1,3,1,finalizado,45040,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Corinthians,,,,Estádio Serra Dourada,2,11750000,54700000
2a-rodada,441808,1x2,1,2,finalizado,45041,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Botafogo,,,,Arena Fonte Nova,2,21150000,20500000
3a-rodada,49826331,1x1,1,1,finalizado,45045,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,São Paulo,,,,Estádio Major Antônio Couto Pereira,3,15800000,31800000
3a-rodada,17629664,2x1,2,1,finalizado,45045,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Corinthians,,,,Allianz Parque,3,89500000,56500000
3a-rodada,85041077,3x2,3,2,finalizado,45045,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,América-MG,,,,Estádio Urbano Caldeira,3,41100000,15150000
3a-rodada,41377602,4x2,4,2,finalizado,45045,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Fluminense,,,,Estádio Governador Plácido Castelo,3,14350000,37400000
3a-rodada,13368757,0x3,0,3,finalizado,45045,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Cruzeiro,,,,Estádio Nabi Abi Chedid,3,27300000,16100000
3a-rodada,2025235,1x0,1,0,finalizado,45046,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Goiás,,,,Estádio Beira-Rio,3,32050000,11750000
3a-rodada,83102948,2x1,2,1,finalizado,45046,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Athletico-PR,,,,Estádio Raimundo Sampaio,3,44500000,51300000
3a-rodada,52756089,1x2,1,2,finalizado,45046,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Grêmio,,,,Arena Pantanal,3,6700000,23200000
3a-rodada,89372752,2x3,2,3,finalizado,45046,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Botafogo,,,,Estádio Jornalista Mário Filho,3,78950000,21000000
3a-rodada,41782761,0x1,0,1,finalizado,45048,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Bahia,,,,Estádio São Januário,3,50200000,22250000
4a-rodada,85518763,2x1,2,1,finalizado,45052,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Santos,,,,Estádio Raimundo Sampaio,4,15150000,34400000
4a-rodada,64664764,2x0,2,0,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Atlético-MG,,,,Estádio Olímpico Nilton Santos,4,27300000,37800000
4a-rodada,98097490,2x0,2,0,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Internacional,,,,Estádio Cícero Pompeu de Toledo,4,30000000,35450000
4a-rodada,74359974,3x1,3,1,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Coritiba,,,,Arena Fonte Nova,4,18750000,14800000
4a-rodada,70846288,1x1,1,1,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Vasco,,,,Estádio Jornalista Mário Filho,4,37450000,49700000
4a-rodada,59953225,2x1,2,1,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Flamengo,,,,Ligga Arena,4,55100000,68650000
4a-rodada,93786284,1x2,1,2,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Cuiabá,,,,Estádio Raimundo Sampaio,4,8950000,7550000
4a-rodada,97386662,3x3,3,3,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Bragantino,,,,Arena do Grêmio,4,21600000,29000000
4a-rodada,35266252,0x5,0,5,finalizado,45053,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Palmeiras,,,,Estádio Serra Dourada,4,10700000,83500000
4a-rodada,1508197,1x1,1,1,finalizado,45055,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Fortaleza,,,,Neo Química Arena ,4,33400000,13100000
5a-rodada,941314,3x0,3,0,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Bahia,,,,Estádio Urbano Caldeira,5,27100000,25100000
5a-rodada,83318121,2x0,2,0,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Goiás,,,,Estádio Jornalista Mário Filho,5,78600000,7100000
5a-rodada,93552625,4x1,4,1,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Grêmio,,,,Allianz Parque,5,83500000,24600000
5a-rodada,79686038,2x2,2,2,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,América-MG,,,,Estádio Nabi Abi Chedid,5,33300000,9300000
5a-rodada,52728683,0x2,0,2,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Athletico-PR,,,,Estádio Beira-Rio,5,37500000,48750000
5a-rodada,51910662,0x2,0,2,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Fluminense,,,,Estádio Governador Magalhães Pinto,5,19100000,40750000
5a-rodada,1372929,0x4,0,4,finalizado,45057,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Atlético-MG,,,,Arena Pantanal,5,7550000,40100000
5a-rodada,21681366,3x0,3,0,finalizado,45058,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Corinthians,,,,Estádio Olímpico Nilton Santos,5,23500000,47400000
5a-rodada,95131877,0x0,0,0,finalizado,45058,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,São Paulo,,,,Estádio Governador Plácido Castelo,5,13300000,32300000
5a-rodada,98991814,1x1,1,1,finalizado,45058,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Vasco,,,,Estádio Major Antônio Couto Pereira,5,16400000,49700000
6a-rodada,47406436,2x0,2,0,finalizado,45059,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Cuiabá,,,,Estádio Jornalista Mário Filho,6,29950000,8250000
6a-rodada,61360214,1x1,1,1,finalizado,45059,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Bragantino,,,,Allianz Parque,6,74500000,33000000
6a-rodada,91325724,2x3,2,3,finalizado,45059,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Flamengo,,,,Arena Fonte Nova,6,21950000,80550000
6a-rodada,16575618,0x0,0,0,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Fortaleza,,,,Arena do Grêmio,6,26900000,13350000
6a-rodada,72957913,2x0,2,0,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Internacional,,,,Estádio Governador Magalhães Pinto,6,44600000,29350000
6a-rodada,78876793,0x1,0,1,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Santos,,,,Estádio São Januário,6,34900000,29400000
6a-rodada,3734631,1x1,1,1,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,São Paulo,,,,Neo Química Arena ,6,47850000,25900000
6a-rodada,83522741,2x1,2,1,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Botafogo,,,,Estádio Serra Dourada,6,9050000,22700000
6a-rodada,96458208,3x2,3,2,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Coritiba,,,,Ligga Arena,6,53550000,17200000
6a-rodada,80759742,0x4,0,4,finalizado,45060,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Cruzeiro,,,,Estádio Raimundo Sampaio,6,8450000,17100000
7a-rodada,14913705,1x0,1,0,finalizado,45066,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Fluminense,,,,Estádio Olímpico Nilton Santos,7,27000000,41750000
7a-rodada,93593223,2x0,2,0,finalizado,45066,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Athletico-PR,,,,Estádio Nabi Abi Chedid,7,28300000,33100000
7a-rodada,72522944,1x1,1,1,finalizado,45066,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Goiás,,,,Arena Fonte Nova,7,19200000,10950000
7a-rodada,82365955,2x1,2,1,finalizado,45066,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Fortaleza,,,,Estádio Raimundo Sampaio,7,8900000,16000000
7a-rodada,82121719,1x2,1,2,finalizado,45066,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Atlético-MG,,,,Estádio Major Antônio Couto Pereira,7,18900000,25900000
7a-rodada,33098731,4x2,4,2,finalizado,45066,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Vasco,,,,Estádio Cícero Pompeu de Toledo,7,34100000,34900000
7a-rodada,89565396,0x0,0,0,finalizado,45067,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Palmeiras,,,,Estádio Urbano Caldeira,7,28400000,83500000
7a-rodada,73318887,1x0,1,0,finalizado,45067,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Corinthians,,,,Estádio Jornalista Mário Filho,7,90150000,56700000
7a-rodada,37183956,3x1,3,1,finalizado,45067,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,Internacional,,,,Arena do Grêmio,7,28500000,21550000
7a-rodada,81634799,0x1,0,1,finalizado,45069,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Cuiabá,,,,Estádio Joaquim Henrique Nogueira,7,17100000,7800000
8a-rodada,98849313,2x0,2,0,finalizado,45073,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Vasco,,,,Estádio Governador Plácido Castelo,8,13700000,27700000
8a-rodada,97536833,1x1,1,1,finalizado,45073,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cuiabá,,,,Coritiba,,,,Arena Pantanal,8,8200000,16600000
8a-rodada,79793748,1x1,1,1,finalizado,45073,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Cruzeiro,,,,Estádio Jornalista Mário Filho,8,90100000,15300000
8a-rodada,74159844,1x2,1,2,finalizado,45073,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Grêmio,,,,Ligga Arena,8,45750000,11000000
8a-rodada,2572972,2x0,2,0,finalizado,45074,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Fluminense,,,,Neo Química Arena ,8,59500000,43250000
8a-rodada,29384080,2x0,2,0,finalizado,45074,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Bahia,,,,Estádio Beira-Rio,8,22200000,21250000
8a-rodada,5396921,2x1,2,1,finalizado,45074,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Goiás,,,,Estádio Cícero Pompeu de Toledo,8,28700000,11150000
8a-rodada,70509547,1x1,1,1,finalizado,45074,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Palmeiras,,,,Estádio Governador Magalhães Pinto,8,45300000,78200000
8a-rodada,76467347,2x0,2,0,finalizado,45075,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,América-MG,,,,Estádio Olímpico Nilton Santos,8,22800000,8900000
8a-rodada,76358170,2x0,2,0,finalizado,45075,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Santos,,,,Estádio Nabi Abi Chedid,8,30800000,32400000
9a-rodada,62142833,1x0,1,0,finalizado,45080,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Athletico-PR,,,,Botafogo,,,,Ligga Arena,9,54950000,25600000
9a-rodada,28784215,0x0,0,0,finalizado,45080,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fortaleza,,,,Bahia,,,,Estádio Governador Plácido Castelo,9,14500000,22150000
9a-rodada,41388957,2x0,2,0,finalizado,45080,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Corinthians,,,,Estádio Raimundo Sampaio,9,5600000,55900000
9a-rodada,53700590,0x1,0,1,finalizado,45080,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Atlético-MG,,,,Estádio Municipal Parque do Sabiá,9,18300000,39500000
9a-rodada,86212650,2x1,2,1,finalizado,45081,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Bragantino,,,,Estádio Jornalista Mário Filho,9,43250000,30800000
9a-rodada,21491464,2x1,2,1,finalizado,45081,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Grêmio,,,,São Paulo,,,,Arena do Grêmio,9,28500000,25100000
9a-rodada,27198365,1x1,1,1,finalizado,45081,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Internacional,,,,Estádio Urbano Caldeira,9,21400000,38800000
9a-rodada,76763373,0x1,0,1,finalizado,45081,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Cuiabá,,,,Estádio Serra Dourada,9,9100000,7800000
9a-rodada,3754012,3x1,3,1,finalizado,45081,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Palmeiras,,,,Coritiba,,,,Allianz Parque,9,72500000,17400000
9a-rodada,95656051,1x4,1,4,finalizado,45083,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Flamengo,,,,Estádio Jornalista Mário Filho,9,37600000,84700000
10a-rodada,75260288,0x0,0,0,finalizado,45087,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Santos,,,,Estádio Major Antônio Couto Pereira,10,18600000,36400000
10a-rodada,22369755,1x1,1,1,finalizado,45087,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Corinthians,,,,Cuiabá,,,,Neo Química Arena ,10,36250000,7080000
10a-rodada,38302215,1x1,1,1,finalizado,45087,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Atlético-MG,,,,Bragantino,,,,Estádio Governador Magalhães Pinto,10,41600000,28000000
10a-rodada,71805431,2x2,2,2,finalizado,45087,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Cruzeiro,,,,Arena Fonte Nova,10,25150000,19100000
10a-rodada,10542306,2x0,2,0,finalizado,45088,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Botafogo,,,,Fortaleza,,,,Estádio Olímpico Nilton Santos,10,25500000,14400000
10a-rodada,31032711,3x0,3,0,finalizado,45088,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Flamengo,,,,Grêmio,,,,Estádio Jornalista Mário Filho,10,84200000,27300000
10a-rodada,16525009,2x1,2,1,finalizado,45088,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Internacional,,,,Vasco,,,,Estádio Beira-Rio,10,34000000,28500000
10a-rodada,52569694,0x2,0,2,finalizado,45088,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Palmeiras,,,,Estádio Cícero Pompeu de Toledo,10,25500000,74800000
10a-rodada,97990996,2x2,2,2,finalizado,45088,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Goiás,,,,Fluminense,,,,Estádio Serra Dourada,10,10300000,46800000
10a-rodada,46719296,2x2,2,2,finalizado,45088,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,América-MG,,,,Athletico-PR,,,,Estádio Governador Magalhães Pinto,10,8350000,46950000
11a-rodada,54583711,1x0,1,0,finalizado,45099,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bahia,,,,Palmeiras,,,,Arena Fonte Nova,11,30550000,71300000
11a-rodada,78657362,1x1,1,1,finalizado,45099,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Fluminense,,,,Atlético-MG,,,,Estádio General Sylvio Raulino de Oliveira,11,33000000,49100000
11a-rodada,27518738,2x1,2,1,finalizado,45099,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,São Paulo,,,,Athletico-PR,,,,Estádio Cícero Pompeu de Toledo,11,31100000,44250000
11a-rodada,47086298,0x1,0,1,finalizado,45099,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Cruzeiro,,,,Fortaleza,,,,Estádio Governador Magalhães Pinto,11,19100000,12200000
11a-rodada,66455713,0x2,0,2,finalizado,45099,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Santos,,,,Corinthians,,,,Estádio Urbano Caldeira,11,35900000,43750000
11a-rodada,92297971,4x0,4,0,finalizado,45100,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Bragantino,,,,Flamengo,,,,Estádio Nabi Abi Chedid,11,24700000,86200000
11a-rodada,65044332,0x1,0,1,finalizado,45100,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Vasco,,,,Goiás,,,,Estádio São Januário,11,36100000,10300000
11a-rodada,48209263,0x1,0,1,finalizado,45100,,2023,Brasileirão 2025,10,Campeonato Brasileiro,campeonato-brasileiro,,Coritiba,,,,Internacional,,,,Estádio Major Antônio Couto Pereira,11,18100000,27950000
